0.000173136;0.000112666;0.000125396;0.000177592;0.000136854;0.00012285;0.000231697;0.000359639;0.000375552;0.00037046;0.000362822;0.000381917;0.00034118;0.000218329;0.000241245;0.000304897;0.000281982;0.000239335;0.000250792;0.000225331;0.000175046;0.000173136;0.000178228;0.000172499;0.000129852;0.00015595;0.000202416;0.000157859;0.000113302;0.000114575;0.000138127;0.000120304;0.000135581;0.000134944;7.06547E-05;0.000117121;9.61159E-05;8.97506E-05;5.34684E-05;8.52949E-05;6.36529E-05;8.08392E-05;6.74721E-05;0.0001063;9.99351E-05;8.97506E-05;7.44739E-05;7.95661E-05;9.67524E-05;0.000115212;9.42063E-05;9.61159E-05;7.702E-05;6.68356E-05;9.10237E-05;0.000101845;6.36529E-05;6.68356E-05;7.5747E-05;6.55625E-05;5.28319E-05;5.5378E-05;7.19278E-05;6.04703E-05;7.63835E-05;6.93817E-05;6.81086E-05;4.4557E-05;6.17433E-05;4.20109E-05;6.55625E-05;0.000119031;6.36529E-05;5.72876E-05;5.21954E-05;5.66511E-05;4.58301E-05;5.79242E-05;5.98337E-05;6.6199E-05;5.28319E-05;5.66511E-05;6.6199E-05;3.75552E-05;3.50091E-05;4.51936E-05;5.34684E-05;4.71032E-05;5.15589E-05;5.34684E-05;5.34684E-05;5.47415E-05
2.21035E-05;2.94713E-05;4.86277E-05;0.000101676;5.59955E-05;2.79977E-05;5.59955E-05;8.84139E-05;7.8099E-05;0.0001282;2.21035E-05;0.0001282;0.000181249;0.000142936;3.09449E-05;0.000315343;6.48369E-05;0.000137042;6.18898E-05;7.51519E-05;0.000106097;9.28346E-05;9.72553E-05;0.000156198;9.57818E-05;5.89426E-05;2.65242E-05;0.0001282;7.51519E-05;7.36783E-05;0.000159145;0.000113465;6.04162E-05;0.000120832;0.000122306;7.36783E-05;3.68391E-05;2.79977E-05;2.79977E-05;4.12598E-05;0.000109044;0.000151777;0.000122306;0.000213667;0.000116412;0.000150304;0.00014883;0.000172407;0.000219561;0.000184196;0.000203352;0.000170934;0.000145883;0.000147357;0.000106097;0.000114938;0.00010757;0.0001282;0.000100202;9.57818E-05;7.66254E-05;7.95725E-05;6.92576E-05;0.00012378;9.87289E-05;0.000134094;0.000110517;7.95725E-05;7.95725E-05;7.66254E-05;6.04162E-05;6.33633E-05;0.000109044;8.39932E-05;0.000104623;8.25197E-05;5.74691E-05;7.66254E-05;9.57818E-05;0.000117885;0.000106097;9.87289E-05;0.00010315;0.000104623;7.36783E-05;0.000100202;0.000100202;0.0001282;7.95725E-05;4.12598E-05;2.65242E-05;1.62092E-05
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.17405E-05;0;0;1.40885E-05;1.17405E-05;0;0;0;6.10503E-05;0.00015967;8.21832E-05;9.62717E-05;4.22656E-05;6.80946E-05;5.63542E-05;4.46137E-05;0.000117405;0.000140885;7.98351E-05;9.39236E-05;9.39236E-05;0.000176107;0.000457878;0.000537713;0.000803047;0.000793655;0.000819484;0.000652769;0.000530668;0.000486055;0.000558845;0.00036865;0.000464922;0.000321688;0.000291163;0.000328733;0.001030812;0.000765477;0.000260638;0.000262986;0.000244201;0.000246549;0.000211328;0.000169063;0.000180803;0.000122101;0.00015967;0.000143234;0.000143234;0.000154974;0.000171411;0.000173759;0.00015967;0.000103316;6.80946E-05;9.15755E-05;7.98351E-05;5.63542E-05;9.86198E-05;0.000103316;8.45313E-05;0.000100968;8.92274E-05;7.27908E-05;7.98351E-05;0.000112708;0.000140885;0.000103316;0.000124449;9.39236E-05;9.15755E-05;9.86198E-05
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2103E-06;3.2103E-06;1.28412E-05;0;1.28412E-05;3.2103E-06;0;0;3.2103E-06;6.42061E-06;9.63091E-06;1.28412E-05;2.24721E-05;1.28412E-05;1.60515E-05;4.17339E-05;4.81546E-05;5.45752E-05;3.2103E-05;2.24721E-05;4.81546E-05;0.000125202;9.63091E-05;8.34679E-05;6.74164E-05;0.00010273;6.74164E-05;4.49443E-05;7.06267E-05;0.00010915;6.42061E-05;8.34679E-05;5.13649E-05;6.09958E-05;2.88927E-05;0.000125202;0.00010915;6.09958E-05;4.81546E-05;8.66782E-05;0.000401288;0.000173356;0.000131622;0.000157305;0.00010594;3.53133E-05;4.17339E-05;7.3837E-05;8.66782E-05;8.34679E-05;6.42061E-05;5.13649E-05;3.2103E-05;3.85236E-05;2.24721E-05;2.56824E-05;1.92618E-05;0.000304979;8.66782E-05;4.17339E-05;3.2103E-05;4.81546E-05;3.85236E-05;2.56824E-05;2.88927E-05;5.77855E-05;2.24721E-05;1.92618E-05;3.53133E-05;4.17339E-05;4.81546E-05
4.32769E-05;1.85472E-05;6.18241E-06;2.47296E-05;1.85472E-05;4.22465E-05;9.9949E-05;4.53377E-05;9.37666E-05;6.90369E-05;3.40033E-05;0.000149408;0.00020402;6.69761E-05;0.000139104;6.90369E-05;0.000223597;0.000650184;2.98817E-05;0.000201959;0.000235962;0.000314273;0.000397735;0.000521383;0.000511079;0.0005389;0.000259661;0.000260692;0.000253479;0.000343124;0.000489441;0.000426586;0.000445134;0.00030706;0.00040907;0.000452346;0.000430708;0.000376097;0.000248327;0.000368884;0.000421434;0.000456468;0.00051211;0.000548174;0.000592481;0.000655336;0.000598664;0.000530657;0.000453377;0.000381249;0.000464711;0.000429678;0.00038434;0.000335911;0.000243175;0.000216384;0.000330759;0.000241114;0.000248327;0.000266874;0.000201959;0.000140135;0.00020608;0.000212263;0.000208141;0.000213293;0.000188564;0.000130861;0.000161773;0.000141165;0.00015353;0.000149408;0.000145287;0.000130861;0.000131891;0.00010304;0.000141165;0.000109223;6.80065E-05;6.49153E-05;5.56417E-05;4.43073E-05;5.15201E-05;4.22465E-05;4.32769E-05;5.15201E-05;5.04897E-05;6.18241E-05;4.53377E-05;5.87329E-05;6.49153E-05;5.97633E-05
6.63873E-05;4.52641E-05;3.01761E-06;4.82817E-05;0.000117687;4.22465E-05;7.54402E-05;0.000117687;0.000104107;0.000134283;0.000319866;0.000312322;0.000324393;0.000271585;0.000328919;3.47025E-05;0.000187092;0.000325901;0.00013881;0.00020218;5.12993E-05;0.000280637;0.000337972;0.000283655;0.000107125;0.00013881;0.000126739;0.000265549;0.000162951;0.000318357;0.000107125;0.00021425;0.000262532;0.000147863;0.000167477;0.000190109;0.000184074;0.000196144;0.000172004;0.000129757;0.000181056;0.000161442;0.000147863;0.000197653;0.000199162;0.000175021;0.000158424;9.65634E-05;4.82817E-05;0.000158424;0.000122213;0.000111651;7.54402E-05;0.000108634;7.54402E-05;0.000108634;8.14754E-05;0.000170495;9.2037E-05;7.09137E-05;5.28081E-05;1.65968E-05;4.97905E-05;6.48785E-05;7.84578E-05;5.73345E-05;6.48785E-05;2.56497E-05;3.62113E-05;5.73345E-05;4.07377E-05;5.73345E-05;3.31937E-05;1.5088E-05;3.47025E-05;4.67729E-05;3.01761E-05;4.82817E-05;3.77201E-05;4.97905E-05;4.37553E-05;4.52641E-05;1.65968E-05;3.62113E-05;3.62113E-05;2.86673E-05;3.31937E-05;2.11232E-05;2.71585E-05;1.35792E-05;3.77201E-05;1.81056E-05
0;0;0;0;0;0;0;0;0;0;0;0;2.79114E-06;2.79114E-06;1.67468E-05;2.79114E-05;2.79114E-05;2.51202E-05;2.23291E-05;3.34936E-05;3.07025E-05;5.30316E-05;2.79114E-05;5.86139E-05;5.58227E-05;5.02405E-05;8.0943E-05;6.97784E-05;6.1405E-05;0.000106063;0.000150721;0;0;5.86139E-05;9.76898E-05;0.000106063;0.000128392;0.00017305;0.000145139;0.000145139;0.000259576;0.000251202;0.000362848;0.000527525;0.000463329;0.000745233;0.000669873;0.00058893;0.000633588;0.000424253;0.000432626;0.00039355;0.000438208;0.000446582;0.000404715;0.000365639;0.000354474;0.00031819;0.000385177;0.000320981;0.000320981;0.000267949;0.000290278;0.000223291;0.00019538;0.000203753;0.000161886;0.000159095;0.000170259;0.000198171;0.000198171;0.000167468;0.000231664;0.000240038;0.000237247;0.000164677;0.000175842;0.000156304;0.000256785;0.000209335;0.000267949;0.000251202;0.000164677;0.000214918;0.000142348;0.00017305;0.000181424;0.000161886;0.000111645;0.000178633;0.00017305;0.00014793
0;0;0;0;0;0;2.29219E-05;2.12846E-05;5.81234E-05;4.28421E-05;1.71914E-05;2.7288E-06;3.87489E-05;7.50419E-05;5.48488E-05;5.6759E-05;4.44794E-05;9.27791E-06;7.85893E-05;8.51384E-05;3.19269E-05;2.37405E-05;2.18304E-05;2.18304E-06;4.09319E-06;1.00965E-05;2.18304E-06;4.12048E-05;5.18471E-06;4.82997E-05;4.14777E-05;2.91981E-05;1.52813E-05;1.63728E-05;2.75608E-05;2.12846E-05;4.66624E-05;4.22963E-05;2.23761E-05;2.75608E-05;2.37405E-05;1.33711E-05;6.95843E-05;7.20402E-05;0.000146536;9.93282E-05;7.14945E-05;7.55876E-05;3.92947E-05;5.6759E-05;9.11418E-05;6.38538E-05;2.21032E-05;2.01931E-05;3.08354E-05;2.7288E-05;5.48488E-05;1.66457E-05;1.3644E-05;3.13812E-05;2.83795E-05;1.99202E-05;6.00335E-05;4.69353E-05;3.8476E-05;2.01931E-05;4.63895E-05;2.59236E-05;3.35642E-05;3.19269E-05;2.15575E-05;4.44794E-05;4.61167E-05;4.25692E-05;3.57472E-05;1.63728E-05;2.45592E-05;3.90218E-05;6.82199E-05;4.61167E-05;4.09319E-05;2.89252E-05;2.42863E-05;1.52813E-05;1.22796E-05;3.71116E-05;2.4832E-05;1.5827E-05;9.00503E-06;9.27791E-06;3.00168E-06;1.74643E-05
0;0;0;0;0;0;0;0;2.83785E-06;0;0;0;5.67569E-06;2.83785E-06;4.25677E-06;4.25677E-06;1.41892E-05;1.13514E-05;1.41892E-05;9.93246E-06;1.56082E-05;2.12838E-05;2.27028E-05;1.13514E-05;1.70271E-05;0;3.54731E-05;2.69595E-05;2.41217E-05;5.67569E-05;4.96623E-05;7.23651E-05;5.39191E-05;4.96623E-05;6.10137E-05;8.65543E-05;0.000102162;7.3784E-05;0.000100744;9.79057E-05;0.00014473;0.000112095;0.000114933;0.000168852;0.000195811;0.000195811;0.000187298;0.000133379;0.00013196;0.000141892;0.000164595;0.000178784;0.000107838;0.000134798;0.000123446;0.000170271;0;0;0;4.54055E-05;3.97298E-05;3.12163E-05;0.000133379;0.000116352;0.000130541;0.000105;0.000112095;5.5338E-05;9.36489E-05;0.000153244;0.000105;0.000110676;7.3784E-05;7.3784E-05;9.79057E-05;0.000102162;6.38515E-05;8.22975E-05;7.52029E-05;5.5338E-05;5.39191E-05;7.94597E-05;7.66218E-05;6.52704E-05;9.79057E-05;5.25001E-05;6.52704E-05;7.66218E-05;8.51354E-05;6.10137E-05;5.10812E-05;6.95272E-05
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.47649E-06;0;1.73824E-06;6.95298E-06;1.04295E-05;1.73824E-06;1.04295E-05;1.73824E-06;3.47649E-06;1.73824E-06;5.21473E-06;8.69122E-06;5.21473E-06;6.77915E-05;3.47649E-06;6.95298E-06;3.47649E-06;6.95298E-06;2.60737E-05;7.64828E-05;0.000173824;0.00016861;0.000121677;5.38856E-05;3.65031E-05;2.95502E-05;7.1268E-05;7.8221E-05;3.65031E-05;6.08386E-05;5.56238E-05;1.3906E-05;1.3906E-05;2.43354E-05;7.8221E-05;7.1268E-05;5.73621E-05;3.82414E-05;6.08386E-05;5.04091E-05;2.08589E-05;0.000121677;2.25972E-05;2.60737E-05;4.34561E-05;2.08589E-05;3.99796E-05;4.86709E-05;3.30266E-05;5.91003E-05;4.69326E-05;2.78119E-05;2.60737E-05;3.99796E-05;3.12884E-05;3.47649E-05;2.08589E-05;2.78119E-05;2.78119E-05;1.3906E-05;8.69122E-06;1.21677E-05;1.73824E-05;4.51944E-05;5.21473E-06;5.56238E-05;1.3906E-05;1.56442E-05;2.25972E-05;5.21473E-05;3.30266E-05;2.95502E-05;2.08589E-05;2.25972E-05;3.65031E-05;3.65031E-05
